ORIGIN,DEST,DISTANCE,AIR_TIME,ORIGIN_CITY_NAME,DEST_CITY_NAME
MDW,STL,251,46,"Chicago, IL","St. Louis, MO"
MDW,TPA,997,129,"Chicago, IL","Tampa, FL"
MEI,DFW,485,86,"Meridian, MS","Dallas/Fort Worth, TX"
MEM,ATL,332,50,"Memphis, TN","Atlanta, GA"
MEM,CLT,511,73,"Memphis, TN","Charlotte, NC"
MEM,DAL,423,69,"Memphis, TN","Dallas, TX"
MEM,DCA,762,98,"Memphis, TN","Washington, DC"
MEM,DEN,872,133,"Memphis, TN","Denver, CO"
MEM,DFW,431,73,"Memphis, TN","Dallas/Fort Worth, TX"
MEM,DTW,610,84,"Memphis, TN","Detroit, MI"
MEM,EWR,946,123,"Memphis, TN","Newark, NJ"
MEM,HOU,484,85,"Memphis, TN","Houston, TX"
MEM,HRO,198,70,"Memphis, TN","Harrison, AR"
MEM,IAH,468,86,"Memphis, TN","Houston, TX"
MEM,LGA,963,128,"Memphis, TN","New York, NY"
MEM,MDW,480,74,"Memphis, TN","Chicago, IL"
MEM,MIA,859,118,"Memphis, TN","Miami, FL"
MEM,ORD,491,83,"Memphis, TN","Chicago, IL"
MEM,PHL,875,115,"Memphis, TN","Philadelphia, PA"
MEM,PHX,1264,191,"Memphis, TN","Phoenix, AZ"
MFE,DFW,469,71,"Mission/McAllen/Edinburg, TX","Dallas/Fort Worth, TX"
MFE,IAH,316,52,"Mission/McAllen/Edinburg, TX","Houston, TX"
MFR,DEN,964,127,"Medford, OR","Denver, CO"
MFR,LAX,630,96,"Medford, OR","Los Angeles, CA"
MFR,PDX,222,44,"Medford, OR","Portland, OR"
MFR,SEA,352,57,"Medford, OR","Seattle, WA"
MFR,SFO,329,60,"Medford, OR","San Francisco, CA"
MFR,SLC,575,81,"Medford, OR","Salt Lake City, UT"
MGM,ATL,147,32,"Montgomery, AL","Atlanta, GA"
MGM,DFW,622,107,"Montgomery, AL","Dallas/Fort Worth, TX"
MGW,BWI,177,70,"Morgantown, WV","Baltimore, MD"
MGW,PIT,61,30,"Morgantown, WV","Pittsburgh, PA"
MHK,DFW,431,70,"Manhattan/Ft. Riley, KS","Dallas/Fort Worth, TX"
MHK,ORD,501,74,"Manhattan/Ft. Riley, KS","Chicago, IL"
MHT,BWI,377,73,"Manchester, NH","Baltimore, MD"
MHT,CLT,737,129,"Manchester, NH","Charlotte, NC"
MHT,DCA,406,85,"Manchester, NH","Washington, DC"
MHT,DTW,610,100,"Manchester, NH","Detroit, MI"
MHT,EWR,209,56,"Manchester, NH","Newark, NJ"
MHT,MDW,838,133,"Manchester, NH","Chicago, IL"
MHT,PHL,289,70,"Manchester, NH","Philadelphia, PA"
MIA,ATL,594,87,"Miami, FL","Atlanta, GA"
MIA,AUS,1103,162,"Miami, FL","Austin, TX"
MIA,BHM,661,102,"Miami, FL","Birmingham, AL"
MIA,BNA,806,116,"Miami, FL","Nashville, TN"
MIA,BOS,1258,160,"Miami, FL","Boston, MA"
MIA,BWI,946,123,"Miami, FL","Baltimore, MD"
MIA,CHS,489,76,"Miami, FL","Charleston, SC"
MIA,CLE,1080,151,"Miami, FL","Cleveland, OH"
MIA,CLT,650,95,"Miami, FL","Charlotte, NC"
MIA,CMH,990,141,"Miami, FL","Columbus, OH"
MIA,CVG,948,140,"Miami, FL","Cincinnati, OH"
MIA,DCA,919,125,"Miami, FL","Washington, DC"
MIA,DEN,1709,241,"Miami, FL","Denver, CO"
MIA,DFW,1121,170,"Miami, FL","Dallas/Fort Worth, TX"
MIA,DTW,1145,153,"Miami, FL","Detroit, MI"
MIA,EWR,1085,148,"Miami, FL","Newark, NJ"
MIA,EYW,125,31,"Miami, FL","Key West, FL"
MIA,GNV,294,51,"Miami, FL","Gainesville, FL"
MIA,GSO,710,104,"Miami, FL","Greensboro/High Point, NC"
MIA,GSP,637,94,"Miami, FL","Greer, SC"
MIA,IAH,964,151,"Miami, FL","Houston, TX"
MIA,IND,1020,142,"Miami, FL","Indianapolis, IN"
MIA,JAX,335,53,"Miami, FL","Jacksonville, FL"
MIA,JFK,1089,137,"Miami, FL","New York, NY"
MIA,LAS,2174,300,"Miami, FL","Las Vegas, NV"
MIA,LAX,2342,308,"Miami, FL","Los Angeles, CA"
MIA,LGA,1096,144,"Miami, FL","New York, NY"
MIA,MCI,1251,178,"Miami, FL","Kansas City, MO"
MIA,MCO,192,36,"Miami, FL","Orlando, FL"
MIA,MEM,859,135,"Miami, FL","Memphis, TN"
MIA,MSP,1501,209,"Miami, FL","Minneapolis, MN"
MIA,MSY,675,104,"Miami, FL","New Orleans, LA"
MIA,ORD,1197,167,"Miami, FL","Chicago, IL"
MIA,ORF,802,108,"Miami, FL","Norfolk, VA"
MIA,PHL,1013,138,"Miami, FL","Philadelphia, PA"
MIA,PHX,1972,281,"Miami, FL","Phoenix, AZ"
MIA,PIT,1013,142,"Miami, FL","Pittsburgh, PA"
MIA,PNS,530,90,"Miami, FL","Pensacola, FL"
MIA,RDU,700,99,"Miami, FL","Raleigh/Durham, NC"
MIA,RIC,825,112,"Miami, FL","Richmond, VA"
MIA,RSW,104,27,"Miami, FL","Fort Myers, FL"
MIA,SAN,2267,309,"Miami, FL","San Diego, CA"
MIA,SAT,1143,171,"Miami, FL","San Antonio, TX"
MIA,SAV,440,68,"Miami, FL","Savannah, GA"
MIA,SDF,910,132,"Miami, FL","Louisville, KY"
MIA,SEA,2724,369,"Miami, FL","Seattle, WA"
MIA,SFO,2585,351,"Miami, FL","San Francisco, CA"
MIA,SJU,1045,123,"Miami, FL","San Juan, PR"
MIA,STL,1068,151,"Miami, FL","St. Louis, MO"
MIA,STT,1107,134,"Miami, FL","Charlotte Amalie, VI"
MIA,STX,1139,135,"Miami, FL","Christiansted, VI"
MIA,TLH,402,65,"Miami, FL","Tallahassee, FL"
MIA,TPA,204,39,"Miami, FL","Tampa, FL"
MIA,TYS,724,107,"Miami, FL","Knoxville, TN"
MKE,ATL,669,94,"Milwaukee, WI","Atlanta, GA"
MKE,BNA,475,69,"Milwaukee, WI","Nashville, TN"
MKE,BOS,860,110,"Milwaukee, WI","Boston, MA"
MKE,BWI,641,83,"Milwaukee, WI","Baltimore, MD"
MKE,CLE,328,48,"Milwaukee, WI","Cleveland, OH"
MKE,CLT,651,97,"Milwaukee, WI","Charlotte, NC"
MKE,DCA,634,84,"Milwaukee, WI","Washington, DC"
MKE,DEN,896,131,"Milwaukee, WI","Denver, CO"
MKE,DFW,853,129,"Milwaukee, WI","Dallas/Fort Worth, TX"
MKE,DTW,237,41,"Milwaukee, WI","Detroit, MI"
MKE,EWR,725,103,"Milwaukee, WI","Newark, NJ"
MKE,IAH,984,147,"Milwaukee, WI","Houston, TX"
MKE,LAS,1524,209,"Milwaukee, WI","Las Vegas, NV"
MKE,LGA,738,99,"Milwaukee, WI","New York, NY"
MKE,MCI,436,70,"Milwaukee, WI","Kansas City, MO"
MKE,MCO,1066,137,"Milwaukee, WI","Orlando, FL"
MKE,MSP,297,53,"Milwaukee, WI","Minneapolis, MN"
MKE,ORD,67,26,"Milwaukee, WI","Chicago, IL"
MKE,PHX,1460,199,"Milwaukee, WI","Phoenix, AZ"
MKE,SEA,1694,255,"Milwaukee, WI","Seattle, WA"
MKE,STL,317,55,"Milwaukee, WI","St. Louis, MO"
MKG,ORD,119,30,"Muskegon, MI","Chicago, IL"
MKK,HNL,54,35,"Hoolehua, HI","Honolulu, HI"
MKK,OGG,46,25,"Hoolehua, HI","Kahului, HI"
MKL,STL,231,84,"Jackson, TN","St. Louis, MO"
MLB,ATL,442,70,"Melbourne, FL","Atlanta, GA"
MLB,CLT,490,80,"Melbourne, FL","Charlotte, NC"
MLI,ATL,633,88,"Moline, IL","Atlanta, GA"
MLI,DFW,691,107,"Moline, IL","Dallas/Fort Worth, TX"
MLI,DTW,373,63,"Moline, IL","Detroit, MI"
MLI,ORD,139,34,"Moline, IL","Chicago, IL"
MLU,ATL,448,66,"Monroe, LA","Atlanta, GA"
MLU,IAH,262,53,"Monroe, LA","Houston, TX"
MOB,ATL,302,49,"Mobile, AL","Atlanta, GA"
MOB,DFW,539,89,"Mobile, AL","Dallas/Fort Worth, TX"
MOB,IAH,427,78,"Mobile, AL","Houston, TX"
MOT,DEN,604,87,"Minot, ND","Denver, CO"
MOT,MSP,449,66,"Minot, ND","Minneapolis, MN"
MQT,MSP,300,53,"Marquette, MI","Minneapolis, MN"
MRY,DEN,959,130,"Monterey, CA","Denver, CO"
MRY,LAX,266,53,"Monterey, CA","Los Angeles, CA"
MRY,PHX,598,83,"Monterey, CA","Phoenix, AZ"
MRY,SAN,375,60,"Monterey, CA","San Diego, CA"
MRY,SFO,77,20,"Monterey, CA","San Francisco, CA"
MSL,ATL,198,51,"Muscle Shoals, AL","Atlanta, GA"
MSL,BNA,109,31,"Muscle Shoals, AL","Nashville, TN"
MSN,ATL,707,101,"Madison, WI","Atlanta, GA"
MSN,CLT,708,103,"Madison, WI","Charlotte, NC"
MSN,DEN,826,121,"Madison, WI","Denver, CO"
MSN,DFW,821,125,"Madison, WI","Dallas/Fort Worth, TX"
MSN,DTW,311,49,"Madison, WI","Detroit, MI"
MSN,EWR,799,105,"Madison, WI","Newark, NJ"
MSN,LGA,812,106,"Madison, WI","New York, NY"
MSN,MSP,228,46,"Madison, WI","Minneapolis, MN"
MSN,ORD,109,31,"Madison, WI","Chicago, IL"
MSN,PHL,764,100,"Madison, WI","Philadelphia, PA"
MSO,DEN,679,87,"Missoula, MT","Denver, CO"
MSO,DFW,1320,166,"Missoula, MT","Dallas/Fort Worth, TX"
MSO,PDX,418,83,"Missoula, MT","Portland, OR"
MSO,SEA,389,81,"Missoula, MT","Seattle, WA"
MSO,SLC,436,62,"Missoula, MT","Salt Lake City, UT"
MSP,ABR,257,47,"Minneapolis, MN","Aberdeen, SD"
MSP,ATL,907,118,"Minneapolis, MN","Atlanta, GA"
MSP,ATW,236,42,"Minneapolis, MN","Appleton, WI"
MSP,AUS,1042,136,"Minneapolis, MN","Austin, TX"
MSP,BDL,1050,122,"Minneapolis, MN","Hartford, CT"
MSP,BIS,386,68,"Minneapolis, MN","Bismarck/Mandan, ND"
MSP,BJI,199,39,"Minneapolis, MN","Bemidji, MN"
MSP,BNA,695,95,"Minneapolis, MN","Nashville, TN"
MSP,BOS,1124,132,"Minneapolis, MN","Boston, MA"
MSP,BRD,114,26,"Minneapolis, MN","Brainerd, MN"
MSP,BWI,936,114,"Minneapolis, MN","Baltimore, MD"
MSP,CID,220,39,"Minneapolis, MN","Cedar Rapids/Iowa City, IA"
MSP,CIU,435,62,"Minneapolis, MN","Sault Ste. Marie, MI"
MSP,CLE,622,78,"Minneapolis, MN","Cleveland, OH"
MSP,CLT,930,119,"Minneapolis, MN","Charlotte, NC"
MSP,CMH,626,81,"Minneapolis, MN","Columbus, OH"
MSP,CVG,596,78,"Minneapolis, MN","Cincinnati, OH"
MSP,CWA,175,34,"Minneapolis, MN","Mosinee, WI"
MSP,DAY,574,78,"Minneapolis, MN","Dayton, OH"
MSP,DCA,931,117,"Minneapolis, MN","Washington, DC"
MSP,DEN,680,99,"Minneapolis, MN","Denver, CO"
MSP,DFW,852,118,"Minneapolis, MN","Dallas/Fort Worth, TX"
MSP,DLH,144,30,"Minneapolis, MN","Duluth, MN"
MSP,DSM,232,41,"Minneapolis, MN","Des Moines, IA"
MSP,DTW,528,71,"Minneapolis, MN","Detroit, MI"
MSP,EWR,1008,131,"Minneapolis, MN","Newark, NJ"
MSP,FAR,223,43,"Minneapolis, MN","Fargo, ND"
MSP,FLL,1487,183,"Minneapolis, MN","Fort Lauderdale, FL"
MSP,FSD,196,35,"Minneapolis, MN","Sioux Falls, SD"
MSP,GEG,1175,164,"Minneapolis, MN","Spokane, WA"
MSP,GFK,284,54,"Minneapolis, MN","Grand Forks, ND"
MSP,GRB,252,43,"Minneapolis, MN","Green Bay, WI"
MSP,GRR,408,59,"Minneapolis, MN","Grand Rapids, MI"
MSP,HIB,174,33,"Minneapolis, MN","Hibbing, MN"
MSP,IAD,908,111,"Minneapolis, MN","Washington, DC"
MSP,IAH,1034,147,"Minneapolis, MN","Houston, TX"
MSP,ICT,545,82,"Minneapolis, MN","Wichita, KS"
MSP,IMT,257,42,"Minneapolis, MN","Iron Mountain/Kingsfd, MI"
MSP,IND,503,68,"Minneapolis, MN","Indianapolis, IN"
MSP,INL,255,47,"Minneapolis, MN","International Falls, MN"
MSP,ISN,546,90,"Minneapolis, MN","Williston, ND"
MSP,JFK,1029,126,"Minneapolis, MN","New York, NY"
MSP,LAS,1299,175,"Minneapolis, MN","Las Vegas, NV"
MSP,LAX,1535,208,"Minneapolis, MN","Los Angeles, CA"
MSP,LGA,1020,125,"Minneapolis, MN","New York, NY"
MSP,LNK,331,53,"Minneapolis, MN","Lincoln, NE"
MSP,LSE,119,26,"Minneapolis, MN","La Crosse, WI"
MSP,MCI,393,60,"Minneapolis, MN","Kansas City, MO"
MSP,MCO,1310,161,"Minneapolis, MN","Orlando, FL"
MSP,MCW,119,48,"Minneapolis, MN","Mason City, IA"
MSP,MDW,349,64,"Minneapolis, MN","Chicago, IL"
MSP,MIA,1501,182,"Minneapolis, MN","Miami, FL"
MSP,MKE,297,47,"Minneapolis, MN","Milwaukee, WI"
MSP,MLI,274,42,"Minneapolis, MN","Moline, IL"
MSP,MOT,449,77,"Minneapolis, MN","Minot, ND"
MSP,MQT,300,44,"Minneapolis, MN","Marquette, MI"
MSP,OMA,282,47,"Minneapolis, MN","Omaha, NE"
MSP,ORD,334,58,"Minneapolis, MN","Chicago, IL"
MSP,PDX,1426,198,"Minneapolis, MN","Portland, OR"
MSP,PHL,980,119,"Minneapolis, MN","Philadelphia, PA"
MSP,PHX,1276,168,"Minneapolis, MN","Phoenix, AZ"
MSP,PIT,726,89,"Minneapolis, MN","Pittsburgh, PA"
MSP,PSC,1254,175,"Minneapolis, MN","Pasco/Kennewick/Richland, WA"
MSP,RAP,489,80,"Minneapolis, MN","Rapid City, SD"
MSP,RDU,980,118,"Minneapolis, MN","Raleigh/Durham, NC"
MSP,RHI,190,35,"Minneapolis, MN","Rhinelander, WI"
MSP,RST,76,21,"Minneapolis, MN","Rochester, MN"
MSP,RSW,1416,167,"Minneapolis, MN","Fort Myers, FL"
MSP,SAN,1532,208,"Minneapolis, MN","San Diego, CA"
MSP,SAT,1097,148,"Minneapolis, MN","San Antonio, TX"
MSP,SDF,604,83,"Minneapolis, MN","Louisville, KY"
MSP,SEA,1399,198,"Minneapolis, MN","Seattle, WA"
MSP,SFO,1589,227,"Minneapolis, MN","San Francisco, CA"
MSP,SLC,991,145,"Minneapolis, MN","Salt Lake City, UT"
MSP,SNA,1522,203,"Minneapolis, MN","Santa Ana, CA"
MSP,STL,448,64,"Minneapolis, MN","St. Louis, MO"
MSP,TPA,1306,159,"Minneapolis, MN","Tampa, FL"
MSP,TVF,261,70,"Minneapolis, MN","Thief River Falls, MN"
MSP,XNA,596,84,"Minneapolis, MN","Fayetteville, AR"
MSS,BOS,262,65,"Massena, NY","Boston, MA"
MSY,ATL,425,58,"New Orleans, LA","Atlanta, GA"
MSY,AUS,444,71,"New Orleans, LA","Austin, TX"
MSY,BNA,471,66,"New Orleans, LA","Nashville, TN"
MSY,BWI,998,120,"New Orleans, LA","Baltimore, MD"
MSY,CLT,651,85,"New Orleans, LA","Charlotte, NC"
MSY,DAL,436,70,"New Orleans, LA","Dallas, TX"
MSY,DCA,969,117,"New Orleans, LA","Washington, DC"
MSY,DEN,1062,153,"New Orleans, LA","Denver, CO"
MSY,DFW,447,75,"New Orleans, LA","Dallas/Fort Worth, TX"
MSY,DTW,926,120,"New Orleans, LA","Detroit, MI"
MSY,EWR,1167,144,"New Orleans, LA","Newark, NJ"
MSY,FLL,674,86,"New Orleans, LA","Fort Lauderdale, FL"
MSY,HOU,302,54,"New Orleans, LA","Houston, TX"
MSY,IAH,305,58,"New Orleans, LA","Houston, TX"
MSY,JFK,1182,141,"New Orleans, LA","New York, NY"
MSY,LAS,1500,210,"New Orleans, LA","Las Vegas, NV"
MSY,LAX,1670,241,"New Orleans, LA","Los Angeles, CA"
MSY,LGA,1183,144,"New Orleans, LA","New York, NY"
MSY,MCO,551,76,"New Orleans, LA","Orlando, FL"
MSY,MDW,825,114,"New Orleans, LA","Chicago, IL"
MSY,MIA,675,86,"New Orleans, LA","Miami, FL"
MSY,ORD,836,119,"New Orleans, LA","Chicago, IL"
MSY,PHL,1089,134,"New Orleans, LA","Philadelphia, PA"
MSY,SAT,494,80,"New Orleans, LA","San Antonio, TX"
MSY,STL,604,85,"New Orleans, LA","St. Louis, MO"
MSY,TPA,488,66,"New Orleans, LA","Tampa, FL"
MTJ,DEN,196,38,"Montrose/Delta, CO","Denver, CO"
MTJ,DFW,722,92,"Montrose/Delta, CO","Dallas/Fort Worth, TX"
MTJ,PHX,419,69,"Montrose/Delta, CO","Phoenix, AZ"
MUE,OGG,79,45,"Kamuela, HI","Kahului, HI"
MVY,BOS,70,32,"Martha's Vineyard, MA","Boston, MA"
MWA,STL,101,40,"Marion/Herrin, IL","St. Louis, MO"
MYR,ACY,466,63,"Myrtle Beach, SC","Atlantic City, NJ"
MYR,ATL,317,57,"Myrtle Beach, SC","Atlanta, GA"
MYR,CLT,157,39,"Myrtle Beach, SC","Charlotte, NC"
MYR,DCA,372,58,"Myrtle Beach, SC","Washington, DC"
MYR,FLL,529,85,"Myrtle Beach, SC","Fort Lauderdale, FL"
MYR,LGA,563,83,"Myrtle Beach, SC","New York, NY"
MYR,PHL,473,73,"Myrtle Beach, SC","Philadelphia, PA"
OAJ,ATL,399,70,"Jacksonville/Camp Lejeune, NC","Atlanta, GA"
OAJ,CLT,191,50,"Jacksonville/Camp Lejeune, NC","Charlotte, NC"
OAK,BOI,512,69,"Oakland, CA","Boise, ID"
OAK,BUR,325,51,"Oakland, CA","Burbank, CA"
OAK,DAL,1468,176,"Oakland, CA","Dallas, TX"
OAK,DEN,957,119,"Oakland, CA","Denver, CO"
OAK,GEG,723,96,"Oakland, CA","Spokane, WA"
OAK,HOU,1642,196,"Oakland, CA","Houston, TX"
OAK,LAS,407,64,"Oakland, CA","Las Vegas, NV"
OAK,LAX,337,55,"Oakland, CA","Los Angeles, CA"
OAK,LGB,353,60,"Oakland, CA","Long Beach, CA"
OAK,LIH,2457,320,"Oakland, CA","Lihue, HI"
OAK,MCE,99,31,"Oakland, CA","Merced, CA"
OAK,MDW,1844,217,"Oakland, CA","Chicago, IL"
OAK,OGG,2349,310,"Oakland, CA","Kahului, HI"
OAK,ONT,362,56,"Oakland, CA","Ontario, CA"
OAK,PDX,543,81,"Oakland, CA","Portland, OR"
OAK,PHX,646,90,"Oakland, CA","Phoenix, AZ"
OAK,RNO,181,34,"Oakland, CA","Reno, NV"
OAK,SAN,446,67,"Oakland, CA","San Diego, CA"
OAK,SBA,263,47,"Oakland, CA","Santa Barbara, CA"
OAK,SEA,672,99,"Oakland, CA","Seattle, WA"
OAK,SLC,588,84,"Oakland, CA","Salt Lake City, UT"
OAK,SNA,371,63,"Oakland, CA","Santa Ana, CA"
OGG,DEN,3302,365,"Kahului, HI","Denver, CO"
OGG,DFW,3711,395,"Kahului, HI","Dallas/Fort Worth, TX"
OGG,HNL,100,60,"Kahului, HI","Honolulu, HI"
OGG,HNM,28,21,"Kahului, HI","Hana, HI"
OGG,ITO,121,24,"Kahului, HI","Hilo, HI"
OGG,KOA,84,22,"Kahului, HI","Kona, HI"
OGG,LAX,2486,285,"Kahului, HI","Los Angeles, CA"
OGG,LIH,201,35,"Kahului, HI","Lihue, HI"
OGG,MKK,46,25,"Kahului, HI","Hoolehua, HI"
OGG,MUE,79,45,"Kahului, HI","Kamuela, HI"
OGG,OAK,2349,278,"Kahului, HI","Oakland, CA"
OGG,PDX,2562,297,"Kahului, HI","Portland, OR"
OGG,PHX,2845,317,"Kahului, HI","Phoenix, AZ"
OGG,SAN,2541,292,"Kahului, HI","San Diego, CA"
OGG,SEA,2640,307,"Kahului, HI","Seattle, WA"
OGG,SFO,2338,272,"Kahului, HI","San Francisco, CA"
OGG,SJC,2355,282,"Kahului, HI","San Jose, CA"
OGG,SMF,2404,279,"Kahului, HI","Sacramento, CA"
OGS,ALB,157,54,"Ogdensburg, NY","Albany, NY"
OKC,ATL,761,94,"Oklahoma City, OK","Atlanta, GA"
OKC,CLT,940,115,"Oklahoma City, OK","Charlotte, NC"
OKC,DAL,181,37,"Oklahoma City, OK","Dallas, TX"
OKC,DEN,495,82,"Oklahoma City, OK","Denver, CO"
OKC,DFW,175,36,"Oklahoma City, OK","Dallas/Fort Worth, TX"
OKC,HOU,419,65,"Oklahoma City, OK","Houston, TX"
OKC,IAH,395,64,"Oklahoma City, OK","Houston, TX"
OKC,LAS,986,143,"Oklahoma City, OK","Las Vegas, NV"
OKC,LAX,1187,169,"Oklahoma City, OK","Los Angeles, CA"
OKC,ORD,693,98,"Oklahoma City, OK","Chicago, IL"
OKC,PHL,1261,157,"Oklahoma City, OK","Philadelphia, PA"
OKC,PHX,833,124,"Oklahoma City, OK","Phoenix, AZ"
OKC,SEA,1519,224,"Oklahoma City, OK","Seattle, WA"
OKC,SFO,1384,206,"Oklahoma City, OK","San Francisco, CA"
OKC,SLC,866,131,"Oklahoma City, OK","Salt Lake City, UT"
OKC,STL,462,63,"Oklahoma City, OK","St. Louis, MO"
OLF,BIL,211,67,"Wolf Point, MT","Billings, MT"
OMA,ATL,821,104,"Omaha, NE","Atlanta, GA"
OMA,CLT,913,119,"Omaha, NE","Charlotte, NC"
OMA,DAL,586,85,"Omaha, NE","Dallas, TX"
OMA,DEN,472,75,"Omaha, NE","Denver, CO"
OMA,DFW,583,88,"Omaha, NE","Dallas/Fort Worth, TX"
OMA,EWR,1134,138,"Omaha, NE","Newark, NJ"
OMA,IAH,781,118,"Omaha, NE","Houston, TX"
OMA,LAS,1099,154,"Omaha, NE","Las Vegas, NV"
OMA,LAX,1330,187,"Omaha, NE","Los Angeles, CA"
OMA,LGA,1148,138,"Omaha, NE","New York, NY"
OMA,MDW,423,63,"Omaha, NE","Chicago, IL"
OMA,MSP,282,50,"Omaha, NE","Minneapolis, MN"
OMA,ORD,416,68,"Omaha, NE","Chicago, IL"
OMA,PHL,1088,134,"Omaha, NE","Philadelphia, PA"
OMA,PHX,1037,150,"Omaha, NE","Phoenix, AZ"
OMA,SAN,1313,182,"Omaha, NE","San Diego, CA"
OMA,SLC,840,132,"Omaha, NE","Salt Lake City, UT"
OMA,STL,342,51,"Omaha, NE","St. Louis, MO"
OME,ANC,539,74,"Nome, AK","Anchorage, AK"
OME,ELI,95,36,"Nome, AK","Elim, AK"
OME,KTS,64,24,"Nome, AK","Brevig Mission, AK"
OME,SHH,122,44,"Nome, AK","Shishmaref, AK"
OME,SVA,163,38,"Nome, AK","Savoonga, AK"
OME,TLA,57,23,"Nome, AK","Teller, AK"
ONT,DEN,819,107,"Ontario, CA","Denver, CO"
ONT,DFW,1188,144,"Ontario, CA","Dallas/Fort Worth, TX"
ONT,LAS,197,40,"Ontario, CA","Las Vegas, NV"
ONT,OAK,362,57,"Ontario, CA","Oakland, CA"
ONT,PDX,838,121,"Ontario, CA","Portland, OR"
ONT,PHX,325,50,"Ontario, CA","Phoenix, AZ"
ONT,SEA,956,140,"Ontario, CA","Seattle, WA"
ONT,SFO,363,62,"Ontario, CA","San Francisco, CA"
ONT,SJC,333,54,"Ontario, CA","San Jose, CA"
ONT,SLC,558,82,"Ontario, CA","Salt Lake City, UT"
ONT,SMF,390,62,"Ontario, CA","Sacramento, CA"
ORD,ABE,654,82,"Chicago, IL","Allentown/Bethlehem/Easton, PA"
ORD,ALB,723,88,"Chicago, IL","Albany, NY"
ORD,ALO,234,45,"Chicago, IL","Waterloo, IA"
ORD,ASE,1013,156,"Chicago, IL","Aspen, CO"
ORD,ATL,606,87,"Chicago, IL","Atlanta, GA"
ORD,ATW,161,32,"Chicago, IL","Appleton, WI"
ORD,AUS,977,139,"Chicago, IL","Austin, TX"
ORD,AVL,536,76,"Chicago, IL","Asheville, NC"
ORD,AVP,632,82,"Chicago, IL","Scranton/Wilkes-Barre, PA"
ORD,AZO,122,25,"Chicago, IL","Kalamazoo, MI"
ORD,BDL,783,96,"Chicago, IL","Hartford, CT"
ORD,BHM,583,84,"Chicago, IL","Birmingham, AL"
ORD,BMI,116,25,"Chicago, IL","Bloomington/Normal, IL"
ORD,BNA,409,64,"Chicago, IL","Nashville, TN"
ORD,BOI,1437,204,"Chicago, IL","Boise, ID"
ORD,BOS,867,103,"Chicago, IL","Boston, MA"
ORD,BRL,186,78,"Chicago, IL","Burlington, IA"
ORD,BUF,473,65,"Chicago, IL","Buffalo, NY"
ORD,BWI,621,80,"Chicago, IL","Baltimore, MD"
ORD,BZN,1186,171,"Chicago, IL","Bozeman, MT"
ORD,CAE,666,87,"Chicago, IL","Columbia, SC"
ORD,CAK,343,55,"Chicago, IL","Akron, OH"
ORD,CHA,500,71,"Chicago, IL","Chattanooga, TN"
ORD,CHO,566,81,"Chicago, IL","Charlottesville, VA"
ORD,CID,196,38,"Chicago, IL","Cedar Rapids/Iowa City, IA"
ORD,CLE,315,49,"Chicago, IL","Cleveland, OH"
ORD,CLT,599,86,"Chicago, IL","Charlotte, NC"
ORD,CMH,296,49,"Chicago, IL","Columbus, OH"
ORD,CMI,135,28,"Chicago, IL","Champaign/Urbana, IL"
ORD,CMX,360,60,"Chicago, IL","Hancock/Houghton, MI"
ORD,COS,911,139,"Chicago, IL","Colorado Springs, CO"
ORD,COU,315,57,"Chicago, IL","Columbia, MO"
ORD,CVG,264,44,"Chicago, IL","Cincinnati, OH"
ORD,CWA,213,41,"Chicago, IL","Mosinee, WI"
ORD,DAY,240,42,"Chicago, IL","Dayton, OH"
ORD,DBQ,147,32,"Chicago, IL","Dubuque, IA"
ORD,DCA,612,83,"Chicago, IL","Washington, DC"
ORD,DEC,156,30,"Chicago, IL","Decatur, IL"
ORD,DEN,888,131,"Chicago, IL","Denver, CO"
ORD,DFW,801,120,"Chicago, IL","Dallas/Fort Worth, TX"
ORD,DLH,397,69,"Chicago, IL","Duluth, MN"
ORD,DSM,299,54,"Chicago, IL","Des Moines, IA"
ORD,DTW,235,49,"Chicago, IL","Detroit, MI"
ORD,EAU,269,50,"Chicago, IL","Eau Claire, WI"
ORD,EGE,1007,148,"Chicago, IL","Eagle, CO"
ORD,ELP,1236,175,"Chicago, IL","El Paso, TX"
ORD,ERI,398,58,"Chicago, IL","Erie, PA"
ORD,EVV,272,44,"Chicago, IL","Evansville, IN"
ORD,EWR,719,96,"Chicago, IL","Newark, NJ"
ORD,FAR,557,92,"Chicago, IL","Fargo, ND"
ORD,FLL,1182,157,"Chicago, IL","Fort Lauderdale, FL"
ORD,FNT,223,39,"Chicago, IL","Flint, MI"
ORD,FSD,463,77,"Chicago, IL","Sioux Falls, SD"
ORD,FWA,157,30,"Chicago, IL","Fort Wayne, IN"
ORD,GRB,174,34,"Chicago, IL","Green Bay, WI"
ORD,GRR,137,31,"Chicago, IL","Grand Rapids, MI"
ORD,GSO,589,82,"Chicago, IL","Greensboro/High Point, NC"
ORD,GSP,577,81,"Chicago, IL","Greer, SC"
ORD,HNL,4243,521,"Chicago, IL","Honolulu, HI"
ORD,HPN,738,95,"Chicago, IL","White Plains, NY"
ORD,IAD,588,77,"Chicago, IL","Washington, DC"
ORD,IAH,925,137,"Chicago, IL","Houston, TX"
ORD,ICT,588,94,"Chicago, IL","Wichita, KS"
ORD,ILM,760,99,"Chicago, IL","Wilmington, NC"
ORD,IND,177,33,"Chicago, IL","Indianapolis, IN"
ORD,IWD,333,120,"Chicago, IL","Ironwood, MI"
